Age,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,YearsAtCompany,EmployeeCount,Over18,StandardHours,EmployeeNumber,StockOptionLevel,Attrition
54,Travel_Rarely,Research & Development,7,4,4,Female,2,Research Scientist,4,Married,6854,4,No,7,1,Y,80,1830,1,No
31,Travel_Frequently,Sales,7,4,1,Female,3,Sales Executive,1,Married,9637,2,No,3,1,Y,80,1833,2,No
28,Travel_Rarely,Research & Development,1,3,3,Female,1,Research Scientist,1,Married,3591,1,No,3,1,Y,80,1834,1,No
38,Travel_Rarely,Sales,2,4,2,Female,2,Sales Representative,4,Married,5405,2,Yes,4,1,Y,80,1835,2,No
26,Travel_Rarely,Sales,10,3,3,Male,2,Sales Executive,4,Single,4684,1,No,5,1,Y,80,1836,0,No
58,Travel_Frequently,Research & Development,15,4,1,Male,4,Research Director,3,Married,15787,2,Yes,2,1,Y,80,1837,0,No
18,Non-Travel,Research & Development,14,3,2,Female,1,Research Scientist,3,Single,1514,1,No,0,1,Y,80,1839,0,No
31,Travel_Rarely,Human Resources,18,5,4,Male,1,Human Resources,1,Married,2956,0,No,1,1,Y,80,1842,0,Yes
29,Travel_Rarely,Human Resources,13,3,1,Male,1,Human Resources,1,Divorced,2335,4,Yes,2,1,Y,80,1844,3,Yes
45,Non-Travel,Sales,2,4,3,Female,2,Sales Executive,3,Married,5154,4,No,8,1,Y,80,1845,2,No
36,Travel_Rarely,Research & Development,2,4,4,Female,2,Research Scientist,2,Married,6962,4,Yes,1,1,Y,80,1847,1,No
43,Travel_Frequently,Sales,2,4,1,Male,2,Sales Executive,4,Married,5675,1,No,7,1,Y,80,1849,1,No
27,Travel_Frequently,Research & Development,5,2,4,Female,1,Laboratory Technician,4,Single,2379,0,Yes,5,1,Y,80,1850,0,No
29,Travel_Frequently,Research & Development,20,1,4,Male,1,Laboratory Technician,4,Married,3812,1,No,11,1,Y,80,1852,0,No
32,Travel_Frequently,Sales,10,4,4,Male,2,Sales Executive,4,Single,4648,8,No,0,1,Y,80,1853,0,No
42,Non-Travel,Research & Development,10,4,3,Male,1,Research Scientist,3,Married,2936,3,No,6,1,Y,80,1854,2,No
47,Travel_Rarely,Research & Development,9,4,2,Female,1,Laboratory Technician,3,Single,2105,4,No,2,1,Y,80,1856,0,No
46,Travel_Rarely,Research & Development,2,2,4,Male,3,Manufacturing Director,4,Divorced,8578,3,No,9,1,Y,80,1857,1,No
28,Non-Travel,Human Resources,1,2,3,Male,1,Human Resources,4,Divorced,2706,1,No,3,1,Y,80,1858,1,No
29,Travel_Rarely,Research & Development,29,1,4,Male,2,Healthcare Representative,3,Divorced,6384,8,No,7,1,Y,80,1859,2,No
42,Travel_Rarely,Research & Development,8,3,4,Male,1,Laboratory Technician,3,Single,3968,4,No,0,1,Y,80,1860,0,No
32,Travel_Rarely,Sales,2,4,3,Male,2,Sales Executive,2,Single,9907,7,Yes,2,1,Y,80,1862,0,Yes
46,Travel_Rarely,Sales,3,3,1,Female,4,Sales Executive,1,Divorced,13225,2,No,19,1,Y,80,1863,1,No
27,Travel_Rarely,Sales,23,1,2,Female,2,Sales Representative,3,Married,3540,1,No,9,1,Y,80,1864,1,No
29,Travel_Rarely,Human Resources,6,1,4,Male,1,Human Resources,2,Married,2804,1,No,1,1,Y,80,1865,0,No
43,Travel_Rarely,Research & Development,6,3,1,Female,5,Manager,3,Married,19392,7,No,16,1,Y,80,1866,0,No
48,Travel_Rarely,Research & Development,10,3,4,Male,5,Research Director,2,Married,19665,4,No,22,1,Y,80,1867,0,No
29,Travel_Frequently,Research & Development,24,2,4,Male,1,Research Scientist,4,Single,2439,1,Yes,1,1,Y,80,1868,0,Yes
46,Travel_Rarely,Sales,10,3,3,Female,3,Sales Executive,2,Married,7314,5,No,8,1,Y,80,1869,3,Yes
27,Travel_Frequently,Research & Development,15,3,4,Female,1,Research Scientist,1,Married,4774,0,No,7,1,Y,80,1870,1,No
39,Travel_Rarely,Research & Development,19,4,4,Male,2,Research Scientist,4,Divorced,3902,8,No,2,1,Y,80,1871,3,No
55,Travel_Rarely,Research & Development,2,4,2,Male,1,Research Scientist,4,Married,2662,8,No,5,1,Y,80,1873,1,No
28,Travel_Rarely,Sales,3,3,2,Female,1,Sales Representative,2,Married,2856,1,No,1,1,Y,80,1875,1,No
30,Travel_Rarely,Sales,9,3,2,Male,1,Sales Representative,4,Single,1081,1,No,1,1,Y,80,1876,0,Yes
22,Travel_Rarely,Research & Development,7,1,4,Male,1,Research Scientist,2,Single,2472,1,Yes,1,1,Y,80,1878,0,Yes
36,Travel_Rarely,Sales,10,4,2,Female,2,Sales Executive,3,Married,5673,1,Yes,10,1,Y,80,1880,1,No
31,Travel_Rarely,Research & Development,20,3,2,Male,2,Laboratory Technician,3,Divorced,4197,1,No,10,1,Y,80,1881,1,No
34,Travel_Rarely,Sales,4,3,3,Male,3,Sales Executive,4,Married,9713,2,Yes,5,1,Y,80,1882,3,No
29,Travel_Rarely,Research & Development,7,3,4,Male,1,Laboratory Technician,1,Single,2062,3,No,3,1,Y,80,1883,0,No
37,Travel_Rarely,Research & Development,7,4,4,Male,2,Research Scientist,1,Married,4284,5,Yes,5,1,Y,80,1885,1,No
35,Travel_Rarely,Research & Development,16,2,4,Female,2,Manufacturing Director,2,Married,4788,0,Yes,3,1,Y,80,1886,0,No
45,Travel_Rarely,Research & Development,25,2,2,Female,2,Manufacturing Director,4,Married,5906,0,No,9,1,Y,80,1888,2,No
36,Travel_Frequently,Human Resources,2,1,2,Male,2,Human Resources,4,Single,3886,1,No,10,1,Y,80,1890,0,No
40,Travel_Rarely,Research & Development,1,4,1,Male,4,Manager,1,Divorced,16823,2,No,19,1,Y,80,1892,1,No
26,Travel_Rarely,Research & Development,1,2,2,Female,1,Research Scientist,3,Married,2933,1,Yes,1,1,Y,80,1893,1,No
27,Travel_Rarely,Sales,2,2,1,Female,2,Sales Executive,3,Single,6500,0,No,8,1,Y,80,1898,0,No
48,Travel_Frequently,Research & Development,22,3,4,Female,4,Manager,4,Divorced,17174,3,No,22,1,Y,80,1900,1,No
44,Travel_Rarely,Research & Development,1,4,2,Male,2,Healthcare Representative,1,Married,5033,2,No,2,1,Y,80,1903,1,No
34,Non-Travel,Research & Development,16,4,4,Male,1,Research Scientist,1,Married,2307,1,Yes,5,1,Y,80,1905,1,Yes
56,Travel_Rarely,Research & Development,24,2,1,Male,1,Laboratory Technician,4,Single,2587,1,No,4,1,Y,80,1907,0,Yes
36,Travel_Rarely,Sales,17,2,3,Male,2,Sales Executive,2,Married,5507,2,No,4,1,Y,80,1908,2,No
41,Travel_Rarely,Sales,8,3,3,Female,2,Sales Executive,2,Married,4393,5,No,5,1,Y,80,1909,1,No
42,Travel_Rarely,Research & Development,6,3,3,Male,3,Research Director,1,Married,13348,9,No,13,1,Y,80,1911,1,No
31,Travel_Rarely,Sales,10,2,3,Female,2,Sales Executive,4,Divorced,6583,2,Yes,5,1,Y,80,1912,1,No
34,Travel_Rarely,Sales,3,1,4,Female,2,Sales Executive,4,Married,8103,3,Yes,4,1,Y,80,1915,0,No
31,Travel_Rarely,Research & Development,4,3,1,Female,1,Laboratory Technician,3,Divorced,3978,8,No,2,1,Y,80,1916,1,No
26,Travel_Frequently,Research & Development,6,3,3,Male,1,Laboratory Technician,4,Married,2544,0,No,7,1,Y,80,1918,1,No
45,Travel_Frequently,Research & Development,1,4,2,Male,2,Healthcare Representative,3,Single,5399,4,No,4,1,Y,80,1922,0,No
33,Travel_Rarely,Sales,10,4,2,Male,2,Sales Executive,3,Single,5487,1,No,10,1,Y,80,1924,0,No
28,Travel_Frequently,Sales,1,2,3,Male,2,Sales Executive,4,Married,6834,1,Yes,7,1,Y,80,1927,1,No
29,Travel_Frequently,Sales,24,3,3,Male,1,Sales Representative,1,Single,1091,1,No,1,1,Y,80,1928,0,Yes
39,Non-Travel,Sales,21,4,1,Female,2,Sales Executive,3,Married,5736,6,No,3,1,Y,80,1929,1,No
27,Travel_Rarely,Research & Development,2,4,2,Male,1,Research Scientist,2,Married,2226,1,No,5,1,Y,80,1931,1,No
34,Travel_Frequently,Research & Development,22,4,3,Male,2,Research Scientist,4,Married,5747,1,Yes,15,1,Y,80,1932,0,No
28,Travel_Rarely,Sales,13,2,4,Female,2,Sales Executive,3,Single,9854,3,Yes,2,1,Y,80,1933,0,Yes
47,Non-Travel,Research & Development,14,4,3,Male,2,Research Scientist,2,Married,5467,8,No,8,1,Y,80,1934,1,No
56,Travel_Rarely,Sales,11,5,4,Female,2,Sales Executive,1,Married,5380,4,No,0,1,Y,80,1935,1,No
39,Travel_Rarely,Research & Development,9,2,1,Male,2,Manufacturing Director,1,Married,5151,1,No,10,1,Y,80,1936,1,No
38,Travel_Frequently,Research & Development,8,3,4,Female,2,Research Scientist,2,Divorced,2133,1,Yes,20,1,Y,80,1937,1,No
58,Travel_Rarely,Sales,21,3,4,Female,4,Manager,4,Married,17875,4,Yes,1,1,Y,80,1938,1,No
32,Travel_Frequently,Research & Development,5,2,1,Female,1,Research Scientist,3,Single,2432,3,Yes,4,1,Y,80,1939,0,Yes
38,Travel_Rarely,Research & Development,9,2,2,Male,1,Research Scientist,4,Divorced,4771,2,No,5,1,Y,80,1940,2,No
49,Travel_Frequently,Research & Development,2,1,2,Male,5,Research Director,4,Married,19161,3,No,5,1,Y,80,1941,0,No
42,Travel_Rarely,Sales,12,4,2,Male,2,Sales Executive,4,Divorced,5087,3,Yes,0,1,Y,80,1943,2,No
27,Travel_Frequently,Human Resources,22,3,1,Female,1,Human Resources,2,Married,2863,1,No,1,1,Y,80,1944,0,Yes
35,Travel_Rarely,Sales,18,4,2,Male,2,Sales Executive,1,Married,5561,0,No,5,1,Y,80,1945,1,No
28,Non-Travel,Research & Development,16,3,3,Male,1,Research Scientist,3,Single,2144,1,No,5,1,Y,80,1947,0,No
31,Non-Travel,Research & Development,3,2,3,Male,1,Research Scientist,1,Divorced,3065,1,Yes,4,1,Y,80,1948,1,No
36,Non-Travel,Research & Development,9,4,1,Male,1,Laboratory Technician,2,Married,2810,1,No,5,1,Y,80,1949,0,No
34,Travel_Rarely,Sales,1,3,1,Male,3,Sales Executive,4,Single,9888,1,No,14,1,Y,80,1950,0,No
34,Travel_Rarely,Sales,13,4,4,Male,3,Sales Executive,3,Divorced,8628,1,No,8,1,Y,80,1951,1,No
26,Travel_Rarely,Research & Development,1,3,3,Male,1,Laboratory Technician,1,Single,2867,0,No,7,1,Y,80,1952,0,No
29,Travel_Rarely,Research & Development,1,3,1,Male,2,Healthcare Representative,1,Married,5373,0,No,5,1,Y,80,1954,1,No
32,Non-Travel,Research & Development,15,4,3,Female,2,Healthcare Representative,4,Divorced,6667,5,No,5,1,Y,80,1955,1,No
31,Travel_Frequently,Research & Development,1,3,4,Male,2,Research Scientist,1,Married,5003,1,No,10,1,Y,80,1956,0,No
28,Travel_Rarely,Research & Development,17,3,3,Male,1,Laboratory Technician,4,Divorced,2367,5,No,4,1,Y,80,1960,1,Yes
38,Travel_Rarely,Sales,1,3,1,Male,1,Sales Representative,1,Single,2858,4,No,1,1,Y,80,1961,0,No
35,Travel_Rarely,Sales,7,4,3,Female,2,Sales Executive,4,Married,5204,1,Yes,10,1,Y,80,1962,0,No
27,Travel_Rarely,Sales,9,3,4,Male,2,Sales Executive,4,Single,4105,1,No,7,1,Y,80,1965,0,No
32,Travel_Rarely,Research & Development,5,4,4,Male,2,Manufacturing Director,4,Single,9679,8,No,1,1,Y,80,1966,0,No
31,Travel_Frequently,Sales,26,4,1,Male,2,Sales Executive,4,Married,5617,1,Yes,10,1,Y,80,1967,0,Yes
53,Travel_Rarely,Sales,24,4,1,Male,3,Sales Executive,1,Single,10448,6,Yes,2,1,Y,80,1968,0,Yes
54,Travel_Rarely,Research & Development,9,2,1,Female,2,Research Scientist,3,Married,2897,3,No,4,1,Y,80,1969,2,No
33,Travel_Frequently,Research & Development,7,2,4,Male,2,Healthcare Representative,3,Divorced,5968,1,No,9,1,Y,80,1970,3,No
43,Travel_Rarely,Research & Development,11,3,1,Male,3,Healthcare Representative,3,Married,7510,1,No,10,1,Y,80,1971,1,No
38,Travel_Frequently,Human Resources,1,4,4,Male,1,Human Resources,2,Married,2991,0,Yes,6,1,Y,80,1972,1,No
55,Travel_Rarely,Human Resources,26,4,3,Male,5,Manager,2,Married,19636,4,Yes,10,1,Y,80,1973,1,No
31,Travel_Rarely,Research & Development,2,1,4,Female,1,Laboratory Technician,4,Divorced,1129,1,Yes,1,1,Y,80,1974,3,No
39,Travel_Rarely,Sales,15,4,2,Male,4,Sales Executive,1,Single,13341,0,No,20,1,Y,80,1975,0,No
42,Non-Travel,Research & Development,23,2,4,Male,2,Research Scientist,3,Single,4332,1,No,20,1,Y,80,1976,0,No
31,Non-Travel,Research & Development,10,3,3,Female,3,Research Director,3,Married,11031,4,No,11,1,Y,80,1979,1,No
54,Travel_Rarely,Research & Development,10,3,3,Female,2,Manufacturing Director,1,Single,4440,6,Yes,5,1,Y,80,1980,0,No
24,Travel_Rarely,Research & Development,1,2,2,Male,2,Healthcare Representative,3,Single,4617,1,No,4,1,Y,80,1981,0,No
23,Travel_Rarely,Research & Development,12,2,4,Male,1,Laboratory Technician,4,Single,2647,1,No,5,1,Y,80,1982,0,No
40,Travel_Frequently,Research & Development,11,3,4,Female,2,Laboratory Technician,3,Married,6323,1,No,10,1,Y,80,1985,1,No
40,Travel_Rarely,Sales,2,2,2,Female,2,Sales Executive,2,Married,5677,3,No,11,1,Y,80,1986,1,No
25,Travel_Rarely,Human Resources,2,3,3,Female,1,Human Resources,2,Married,2187,4,No,2,1,Y,80,1987,0,No
30,Travel_Rarely,Research & Development,1,2,4,Male,1,Laboratory Technician,2,Married,3748,1,No,12,1,Y,80,1989,0,No
25,Travel_Rarely,Research & Development,2,1,4,Male,1,Laboratory Technician,3,Divorced,3977,6,Yes,2,1,Y,80,1992,1,No
47,Travel_Rarely,Research & Development,25,3,1,Male,3,Healthcare Representative,3,Single,8633,2,No,17,1,Y,80,1993,0,No
33,Non-Travel,Research & Development,1,2,2,Male,1,Laboratory Technician,3,Divorced,2008,1,No,1,1,Y,80,1994,3,No
38,Travel_Rarely,Sales,1,4,4,Male,2,Sales Executive,2,Married,4440,0,No,15,1,Y,80,1995,2,No
31,Travel_Rarely,Sales,2,2,1,Male,1,Sales Representative,3,Married,3067,0,No,2,1,Y,80,1996,1,No
38,Travel_Frequently,Research & Development,6,4,1,Male,2,Manufacturing Director,3,Married,5321,2,No,8,1,Y,80,1997,1,No
42,Travel_Rarely,Research & Development,18,4,4,Male,2,Research Scientist,1,Divorced,5410,6,Yes,4,1,Y,80,1998,1,No
41,Travel_Rarely,Research & Development,1,3,4,Male,1,Research Scientist,4,Married,2782,3,No,5,1,Y,80,1999,1,No
47,Non-Travel,Research & Development,1,1,3,Female,3,Research Director,2,Married,11957,0,No,13,1,Y,80,2000,2,No
35,Travel_Rarely,Research & Development,11,4,4,Male,1,Laboratory Technician,3,Married,2660,7,Yes,2,1,Y,80,2003,1,No
22,Travel_Rarely,Research & Development,1,2,4,Male,1,Research Scientist,3,Single,3375,0,No,3,1,Y,80,2007,0,No
35,Travel_Rarely,Research & Development,9,4,2,Male,2,Research Scientist,3,Single,5098,1,No,10,1,Y,80,2008,0,No
33,Travel_Rarely,Research & Development,15,2,2,Female,2,Healthcare Representative,4,Married,4878,0,Yes,9,1,Y,80,2009,1,No
32,Travel_Rarely,Research & Development,29,4,3,Female,1,Laboratory Technician,2,Single,2837,1,No,6,1,Y,80,2010,0,No
40,Travel_Rarely,Research & Development,1,4,1,Male,1,Laboratory Technician,4,Married,2406,8,No,1,1,Y,80,2012,2,No
32,Travel_Rarely,Sales,1,4,2,Male,1,Sales Representative,2,Married,2269,0,No,2,1,Y,80,2013,1,No
39,Travel_Rarely,Research & Development,24,1,1,Male,2,Research Scientist,4,Single,4108,7,No,7,1,Y,80,2014,0,No
38,Travel_Rarely,Research & Development,10,3,2,Female,3,Research Director,3,Married,13206,3,No,18,1,Y,80,2015,1,No
32,Travel_Rarely,Sales,1,4,3,Female,3,Sales Executive,4,Married,10422,1,No,14,1,Y,80,2016,2,No
37,Travel_Rarely,Research & Development,10,3,3,Female,3,Research Director,4,Married,13744,1,Yes,16,1,Y,80,2017,1,No
25,Travel_Rarely,Sales,8,2,1,Female,2,Sales Executive,3,Divorced,4907,0,Yes,5,1,Y,80,2018,1,No
52,Non-Travel,Sales,29,4,1,Male,1,Sales Representative,4,Divorced,3482,2,No,9,1,Y,80,2019,2,No
44,Travel_Rarely,Research & Development,1,3,2,Male,1,Research Scientist,4,Single,2436,6,Yes,4,1,Y,80,2020,0,No
21,Travel_Rarely,Sales,5,1,3,Male,1,Sales Representative,1,Single,2380,1,Yes,2,1,Y,80,2021,0,No
39,Non-Travel,Research & Development,9,3,4,Male,5,Manager,4,Single,19431,2,No,6,1,Y,80,2022,0,No
23,Travel_Frequently,Sales,9,3,4,Male,1,Sales Representative,1,Married,1790,1,No,1,1,Y,80,2023,1,Yes
36,Travel_Rarely,Sales,3,3,1,Female,3,Sales Executive,4,Married,7644,0,No,9,1,Y,80,2024,2,No
36,Travel_Frequently,Research & Development,4,2,4,Female,2,Manufacturing Director,2,Divorced,5131,7,No,4,1,Y,80,2025,3,No
56,Non-Travel,Research & Development,1,4,3,Male,2,Healthcare Representative,3,Divorced,6306,1,No,13,1,Y,80,2026,1,No
29,Travel_Rarely,Research & Development,1,4,1,Male,1,Research Scientist,4,Married,4787,9,Yes,2,1,Y,80,2027,3,Yes
42,Travel_Rarely,Research & Development,2,3,1,Male,5,Manager,3,Married,18880,5,No,22,1,Y,80,2031,0,No
56,Travel_Rarely,Research & Development,7,2,4,Male,1,Laboratory Technician,3,Married,2339,8,No,10,1,Y,80,2032,1,Yes
41,Travel_Rarely,Research & Development,28,4,1,Female,4,Manufacturing Director,2,Married,13570,0,No,20,1,Y,80,2034,1,No
34,Travel_Rarely,Sales,28,3,4,Female,2,Sales Executive,3,Married,6712,1,No,8,1,Y,80,2035,2,No
36,Non-Travel,Sales,15,4,4,Male,2,Sales Executive,4,Divorced,5406,1,No,15,1,Y,80,2036,1,No
41,Travel_Rarely,Sales,3,3,3,Male,2,Sales Executive,2,Divorced,8938,2,No,5,1,Y,80,2037,1,No
32,Travel_Rarely,Research & Development,2,3,4,Male,1,Research Scientist,1,Single,2439,1,No,4,1,Y,80,2038,0,No
35,Travel_Rarely,Human Resources,26,4,3,Female,3,Human Resources,4,Single,8837,1,Yes,9,1,Y,80,2040,0,No
38,Travel_Rarely,Sales,10,2,1,Female,2,Sales Executive,4,Married,5343,1,No,10,1,Y,80,2041,1,No
50,Travel_Frequently,Sales,1,4,2,Male,2,Sales Executive,3,Divorced,6728,7,No,6,1,Y,80,2044,2,Yes
36,Travel_Rarely,Sales,11,4,2,Female,2,Sales Executive,4,Married,6652,4,No,6,1,Y,80,2045,1,No
45,Travel_Rarely,Sales,20,3,4,Female,2,Sales Executive,3,Single,4850,8,No,5,1,Y,80,2046,0,No
40,Travel_Rarely,Research & Development,2,4,3,Male,1,Research Scientist,3,Single,2809,2,No,2,1,Y,80,2048,0,No
35,Travel_Frequently,Research & Development,18,4,3,Male,2,Healthcare Representative,3,Married,5689,1,Yes,10,1,Y,80,2049,2,No
40,Travel_Rarely,Research & Development,2,4,3,Female,1,Research Scientist,3,Married,2001,2,No,5,1,Y,80,2051,3,No
35,Travel_Rarely,Research & Development,1,4,3,Female,1,Research Scientist,4,Married,2977,1,No,4,1,Y,80,2052,1,No
29,Travel_Rarely,Research & Development,13,2,4,Male,2,Laboratory Technician,2,Married,4025,4,Yes,4,1,Y,80,2053,1,No
29,Travel_Rarely,Research & Development,28,4,4,Female,1,Research Scientist,1,Single,3785,1,No,5,1,Y,80,2054,0,No
50,Travel_Rarely,Sales,28,3,4,Male,3,Sales Executive,1,Divorced,10854,4,Yes,3,1,Y,80,2055,1,Yes
39,Travel_Rarely,Sales,24,1,2,Female,4,Sales Executive,4,Married,12031,0,No,20,1,Y,80,2056,1,No
31,Non-Travel,Research & Development,5,3,2,Male,2,Manufacturing Director,1,Single,9936,0,No,9,1,Y,80,2057,0,No
26,Travel_Rarely,Sales,5,3,4,Female,1,Sales Representative,3,Single,2966,0,No,4,1,Y,80,2060,0,No
36,Travel_Frequently,Research & Development,23,2,3,Male,2,Laboratory Technician,4,Married,2571,4,No,5,1,Y,80,2061,1,No
39,Travel_Rarely,Research & Development,6,1,4,Male,3,Healthcare Representative,1,Married,9991,4,No,7,1,Y,80,2062,1,No
27,Travel_Rarely,Research & Development,4,3,2,Male,2,Manufacturing Director,2,Married,6142,1,Yes,6,1,Y,80,2064,1,No
49,Travel_Frequently,Sales,2,3,4,Male,2,Sales Executive,2,Married,5390,2,No,9,1,Y,80,2065,0,No
34,Travel_Rarely,Research & Development,8,3,2,Male,2,Laboratory Technician,3,Married,4404,2,No,4,1,Y,80,2068,0,No
